17 	1.7945462E+01	6.5882141E-05	3.9547771E-06	2.2257462E-02	1.2705439E-07	2.1937015E-12	2.3402153E+01	4.3964991E+01	1.4835518E+01	2.5442703E+01	8.4923459E+00	1.3026664E+01	4.1369553E+00	5.4956239E+00	4.2441564E+01	4.2441564E+01	5.1110285E+01
18 	1.6268406E+01	6.8917502E-05	3.9411139E-06	2.1065510E-02	1.2888811E-07	1.8969842E-12	2.0286021E+01	3.7037037E+01	1.2860082E+01	2.1433471E+01	7.3615407E+00	1.0973937E+01	3.5860957E+00	4.6296296E+00	3.6958838E+01	3.6958838E+01	4.4203474E+01
19 	1.4844254E+01	7.3622794E-05	3.9258755E-06	2.0044690E-02	1.3062200E-07	1.6512837E-12	1.7721241E+01	3.1491471E+01	1.1234170E+01	1.8224231E+01	6.4308144E+00	9.3308062E+00	3.1327024E+00	3.9364339E+00	3.2426050E+01	3.2426050E+01	3.8531367E+01
20 	1.3620515E+01	7.9262732E-05	3.9097850E-06	1.9174529E-02	1.3211687E-07	1.4467224E-12	1.5588457E+01	2.7000000E+01	9.8821177E+00	1.5625000E+01	5.6568542E+00	8.0000000E+00	2.7556760E+00	3.3750000E+00	2.8640802E+01	2.8640802E+01	3.3824577E+01
21 	1.2562199E+01	8.5456299E-05	3.8931472E-06	1.8426183E-02	1.3345998E-07	1.2755053E-12	1.3798437E+01	2.3323615E+01	8.7473554E+00	1.3497462E+01	5.0072784E+00	6.9107008E+00	2.4392421E+00	2.9154519E+00	2.5451130E+01	2.5451130E+01	2.9882131E+01
22 	1.1640176E+01	9.1944943E-05	3.8761445E-06	1.7766167E-02	1.3462650E-07	1.1296276E-12	1.2283480E+01	2.0285500E+01	7.7869665E+00	1.1739294E+01	4.4575198E+00	6.0105184E+00	2.1714330E+00	2.5356875E+00	2.2741279E+01	2.2741279E+01	2.6551860E+01
23 	1.0831255E+01	9.8605702E-05	3.8588888E-06	1.7150803E-02	1.3568647E-07	1.0045133E-12	1.0991540E+01	1.7752938E+01	6.9679563E+00	1.0273691E+01	3.9886910E+00	5.2601299E+00	1.9430481E+00	2.2191173E+00	2.0421912E+01	2.0421912E+01	2.3717006E+01
24 	1.0115520E+01	1.0535106E-04	3.8414430E-06	1.6540023E-02	1.3659169E-07	8.9623659E-13	9.8821177E+00	1.5625000E+01	6.2646514E+00	9.0422454E+00	3.5860957E+00	4.6296296E+00	1.7469281E+00	1.9531250E+00	1.8423263E+01	1.8423263E+01	2.1286880E+01
25 	9.4802186E+00	1.1209968E-04	3.8237420E-06	1.5918390E-02	1.3739659E-07	8.0296749E-13	8.9233536E+00	1.3824000E+01	5.6568542E+00	8.0000000E+00	3.2381723E+00	4.0960000E+00	1.5774410E+00	1.7280000E+00	1.6690254E+01	1.6690254E+01	1.9190264E+01
26 	8.9143934E+00	1.1880386E-04	3.8057328E-06	1.5278827E-02	1.3807964E-07	7.2289403E-13	8.0899299E+00	1.2289486E+01	5.1285151E+00	7.1119709E+00	2.9357334E+00	3.6413291E+00	1.4301111E+00	1.5361857E+00	1.5178969E+01	1.5178969E+01	1.7370658E+01
27 	8.4070910E+00	1.2554423E-04	3.7875380E-06	1.4623068E-02	1.3866774E-07	6.5341699E-13	7.3615407E+00	1.0973937E+01	4.6667614E+00	6.3506579E+00	2.6714101E+00	3.2515369E+00	1.3013488E+00	1.3717421E+00	1.3854073E+01	1.3854073E+01	1.5782820E+01
28 	7.9484084E+00	1.3241258E-04	3.7692895E-06	1.3956271E-02	1.3912466E-07	5.9178878E-13	6.7217607E+00	9.8396501E+00	4.2611805E+00	5.6942420E+00	2.4392421E+00	2.9154519E+00	1.1882506E+00	1.2299563E+00	1.2686895E+01	1.2686895E+01	1.4390211E+01
29 	7.5326387E+00	1.3941705E-04	3.7509804E-06	1.3288481E-02	1.3952344E-07	5.3716153E-13	6.1571982E+00	8.8564517E+00	3.9032828E+00	5.1252614E+00	2.2343694E+00	2.6241338E+00	1.0884491E+00	1.1070565E+00	1.1653989E+01	1.1653989E+01	1.3163084E+01
30 	7.1551240E+00	1.4654487E-04	3.7325693E-06	1.2630964E-02	1.3988451E-07	4.8902574E-13	5.6568542E+00	8.0000000E+00	3.5860957E+00	4.6296296E+00	2.0528010E+00	2.3703704E+00	1.0000000E+00	1.0000000E+00	1.0736045E+01	1.0736045E+01	1.2077042E+01
31 	6.8113593E+00	1.5378164E-04	3.7140264E-06	1.1992403E-02	1.4012799E-07	4.4666942E-13	5.2116338E+00	7.2505119E+00	3.3038535E+00	4.1958981E+00	1.8912361E+00	2.1482998E+00	9.2129540E-01	9.0631399E-01	9.9170492E+00	9.9170492E+00	1.1111939E+01
32 	6.4974510E+00	1.6110648E-04	3.6953686E-06	1.1371153E-02	1.4029856E-07	4.0930107E-13	4.8139678E+00	6.5917969E+00	3.0517578E+00	3.8146973E+00	1.7469281E+00	1.9531250E+00	8.5099732E-01	8.2397461E-01	9.1836394E+00	9.1836394E+00	1.0251033E+01
33 	6.2096588E+00	1.6849687E-04	3.6766243E-06	1.0762983E-02	1.4042451E-07	3.7595315E-13	4.4575198E+00	6.0105184E+00	2.8257918E+00	3.4783093E+00	1.6175776E+00	1.7808943E+00	7.8798561E-01	7.5131480E-01	8.5246005E+00	8.5246005E+00	9.4803236E+00
34 	5.9445535E+00	1.7593270E-04	3.6578152E-06	1.0163793E-02	1.4046953E-07	3.4566682E-13	4.1369553E+00	5.4956239E+00	2.6225738E+00	3.1803379E+00	1.5012488E+00	1.6283330E+00	7.3131729E-01	6.8695298E-01	7.9304675E+00	7.9304675E+00	8.7880419E+00
